Species,Region,Source,Population,Latitude,Longitude,Min.elevation,Max.elevation,Treeline,Alpine,Scarification,GA3,Stratification,Light,Alternating,Tmean,Temperature,Germinated,Germinable
Juncus_balticus,,,K_122881,United-Kingdom,,,,,,N,N,N,Y,N,20,20,17,20
Juncus_balticus,,,K_122881,United-Kingdom,,,,,,N,N,N,Y,N,25,25,20,20
Juncus_balticus,,,K_123143,United-Kingdom,,,,,,N,N,N,Y,N,26,26,20,20
Juncus_biglumis,,,K_121471,United-Kingdom,,,,,,Y,N,N,Y,Y,16,16,4,5
Juncus_biglumis,,,K_121471,United-Kingdom,,,,,,Y,N,N,Y,Y,16,16,4,5
Juncus_biglumis,,,K_121471,United-Kingdom,,,,,,Y,N,N,Y,N,21,21,3,5
Juncus_castaneus,,,K_122401,United-Kingdom,,,,,,N,N,N,Y,Y,15,15,2,10
Juncus_castaneus,,,K_122401,United-Kingdom,,,,,,N,N,N,Y,N,15,15,10,10
Juncus_castaneus,,,K_122777,United-Kingdom,,,,,,N,N,N,Y,N,15,15,10,10
Juncus_castaneus,,,K_147785,United-Kingdom,,,,,,N,N,N,Y,N,15,15,9,10
Juncus_castaneus,,,K_164649,United-Kingdom,,,,,,N,N,N,Y,N,15,15,5,9
Juncus_castaneus,,,K_164649,United-Kingdom,,,,,,N,N,Y,Y,N,15,15,9,9
Juncus_castaneus,,,K_122777,United-Kingdom,,,,,,N,N,N,Y,N,20,20,7,10
Juncus_castaneus,,,K_147785,United-Kingdom,,,,,,N,N,N,Y,N,20,20,10,10
Juncus_castaneus,,,K_164649,United-Kingdom,,,,,,N,N,N,Y,N,20,20,5,9
Juncus_castaneus,,,K_122401,United-Kingdom,,,,,,N,N,N,Y,N,21,21,12,24
Juncus_castaneus,,,K_122777,United-Kingdom,,,,,,Y,N,N,Y,N,21,21,46,50
Juncus_castaneus,,,K_122401,United-Kingdom,,,,,,N,N,N,Y,N,25,25,2,10
Juncus_castaneus,,,K_122401,United-Kingdom,,,,,,N,N,N,Y,Y,25,25,3,10
Juncus_castaneus,,,K_122777,United-Kingdom,,,,,,N,N,N,Y,N,25,25,6,10
Juncus_castaneus,,,K_147785,United-Kingdom,,,,,,N,N,N,Y,N,25,25,7,8
Juncus_castaneus,,,K_164649,United-Kingdom,,,,,,N,N,N,Y,N,25,25,3,5
Juncus_filiformis,,,K_109969,United-Kingdom,,,,,,Y,N,N,Y,Y,16,16,15,20
Juncus_filiformis,,,K_132011,United-Kingdom,,,,,,N,N,N,Y,Y,16,16,50,50
Juncus_triglumis,,,K_21814,United-Kingdom,,,,,,N,N,N,Y,N,20,20,20,20
Juncus_triglumis,,,K_21814,United-Kingdom,,,,,,N,N,N,Y,N,21,21,15,20
Juncus_triglumis,,,K_21814,United-Kingdom,,,,,,N,N,N,Y,N,21,21,19,20
Juncus_triglumis,,,K_21814,United-Kingdom,,,,,,N,N,N,Y,N,21,21,100,100
Jurinea_blanda,,,K_340313,Georgia,,,,,,N,N,N,Y,Y,15,15,10,12
Kobresia_simpliciuscula,,,K_121574,United-Kingdom,,,,,,N,N,N,Y,N,20,20,4,9
Kobresia_simpliciuscula,,,K_121574,United-Kingdom,,,,,,N,N,N,Y,N,25,25,10,10
Kobresia_simpliciuscula,,,K_121574,United-Kingdom,,,,,,N,N,N,Y,N,30,30,8,10
Kobresia_simpliciuscula,,,K_130202,United-Kingdom,,,,,,N,N,N,Y,N,31,31,10,10
Krascheninnikovia_ceratoides,,,K_369411,Georgia,,,,,,N,N,N,Y,Y,15,15,10,10
Laserpitium_hispidum,,,K_28824,Russia,,,,,,N,N,Y,Y,Y,18.33333333,18.33333333,13,13
Laserpitium_hispidum,,,K_28824,Russia,,,,,,N,N,N,Y,Y,18.5,18.5,97,100
Laserpitium_hispidum,,,K_28824,Russia,,,,,,N,N,Y,Y,Y,21,21,13,20
Leontopodium_alpinum,,,K_204004,Italy,,,,,,N,N,N,Y,N,10,10,1,20
Leontopodium_alpinum,,,K_204026,Italy,,,,,,N,N,N,Y,N,10,10,9,16
Leontopodium_alpinum,,,K_204004,Italy,,,,,,N,N,N,Y,N,15,15,10,20
Leontopodium_alpinum,,,K_204026,Italy,,,,,,N,N,N,Y,N,15,15,13,20
Leontopodium_alpinum,,,WARS_019/00,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,350,500
Leontopodium_alpinum,,,WARS_040/03,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,280,500
Leontopodium_alpinum,,,WARS_041/03,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,320,500
Leontopodium_alpinum,,,K_204004,Italy,,,,,,N,N,N,Y,N,25,25,19,20
Leontopodium_alpinum,,,K_204026,Italy,,,,,,N,N,N,Y,N,25,25,20,20
Ligusticum_scoticum,,,K_130936,United-Kingdom,,,,,,N,N,N,Y,N,21,21,8,10
Ligusticum_scoticum,,,B_SE-1960806,Sweden,,,,,,N,N,N,Y,N,22,22,3,20
Lilium_martagon,,,BBGK_05_2838,Greece,,,,,,N,N,N,N,N,21,21,35,50
Lilium_martagon,,,BBGK_05_2889,Greece,,,,,,N,N,N,N,N,21,21,35,50
Lilium_martagon,,,WARS_007/03,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,325,500
Lilium_martagon,,,WARS_008/03,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,170,500
Lilium_martagon,,,WARS_015/02,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,150,500
Lilium_martagon,,,WARS_019/03,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,200,500
Lilium_martagon,,,WARS_020/00,Poland,,,,,,N,N,N,N,Y,21.66666667,21.66666667,0,500
Lilium_martagon,,,WARS_020/03,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,195,500
Lilium_martagon,,,WARS_021/00,Poland,,,,,,N,N,N,N,Y,21.66666667,21.66666667,0,500
Lilium_martagon,,,WARS_021/03,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,260,500
Lilium_martagon,,,WARS_022/03,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,90,500
Lilium_martagon,,,WARS_042/03,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,245,500
Lilium_martagon,,,WARS_054/04,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,395,500
Lilium_martagon,,,WARS_009/03,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,215,500
Lilium_martagon,,,WARS_011/99,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,410,500
Linnaea_borealis,,,K_203890,Italy,,,,,,N,N,Y,Y,Y,13.33333333,13.33333333,7,8
Loiseleuria_procumbens,,,K_122674,United-Kingdom,,,,,,N,N,Y,Y,N,26,26,33,35
Lonicera_pyrenaica,,,K_27805,France,,,,,,N,N,Y,Y,Y,13.33333333,13.33333333,1,19
Lonicera_pyrenaica,,,K_27805,France,,,,,,N,Y,Y,Y,Y,13.33333333,13.33333333,10,19
Lonicera_pyrenaica,,,K_27805,France,,,,,,N,N,Y,Y,Y,16,16,0,17
Lonicera_pyrenaica,,,K_27805,France,,,,,,Y,N,Y,Y,Y,16,16,1,20
Lonicera_pyrenaica,,,K_27805,France,,,,,,N,N,Y,Y,Y,16,16,64,100
Luzula_lutea,,,B_FR-2583002,France,,,,,,N,N,N,Y,N,22,22,8,20
Luzula_nivea,,,G_20008014,Switzerland,,,,,,N,N,N,N,N,6,6,44,50
Luzula_nivea,,,G_20008014,Switzerland,,,,,,N,N,N,N,N,16,16,2,50
Luzula_nivea,,,G_20008014,Switzerland,,,,,,N,N,N,Y,N,20,20,1,50
Luzula_nivea,,,G_20008014,Switzerland,,,,,,N,N,N,N,N,16,16,0,50
Luzula_nivea,,,G_20008014,Switzerland,,,,,,N,N,N,N,N,16,16,0,50
Luzula_nivea,,,G_20008014,Switzerland,,,,,,N,N,N,Y,N,20,20,0,50
Luzula_nivea,,,G_20008014,Switzerland,,,,,,N,N,N,Y,N,20,20,0,50
Meconopsis_cambrica,,,K_121264,United-Kingdom,,,,,,N,Y,N,Y,N,21,21,47,49
Minuartia_inamoena,,,K_281160,Georgia,,,,,,N,N,N,Y,N,15,15,0,9
Minuartia_inamoena,,,K_281160,Georgia,,,,,,Y,Y,N,Y,Y,15,15,10,10
Minuartia_inamoena,,,K_281160,Georgia,,,,,,N,N,N,Y,N,20,20,0,9
Minuartia_inamoena,,,K_281160,Georgia,,,,,,N,Y,Y,Y,N,20,20,1,10
Minuartia_inamoena,,,K_281160,Georgia,,,,,,N,Y,N,Y,N,20,20,2,10
Minuartia_laricifolia,,,K_191489,Italy,,,,,,N,N,N,Y,N,10,10,4,20
Minuartia_laricifolia,,,K_191490,Italy,,,,,,N,N,N,Y,N,10,10,0,20
Minuartia_laricifolia,,,K_191489,Italy,,,,,,N,N,N,Y,N,15,15,7,20
Minuartia_laricifolia,,,K_191490,Italy,,,,,,N,N,N,Y,N,15,15,11,19
Minuartia_laricifolia,,,K_191489,Italy,,,,,,N,N,N,Y,N,20,20,17,17
Minuartia_laricifolia,,,K_191490,Italy,,,,,,N,N,N,Y,N,20,20,13,18
Minuartia_laricifolia,,,K_191490,Italy,,,,,,N,Y,N,Y,N,20,20,18,19
Minuartia_laricifolia,,,K_191489,Italy,,,,,,N,N,N,Y,N,25,25,10,20
Minuartia_laricifolia,,,K_191490,Italy,,,,,,N,N,N,Y,N,25,25,9,18
Minuartia_rubella,,,K_110118,United-Kingdom,,,,,,N,N,N,Y,N,10,10,0,10
Minuartia_rubella,,,K_110118,United-Kingdom,,,,,,N,Y,N,Y,Y,15,15,2,10
Minuartia_rubella,,,K_110118,United-Kingdom,,,,,,N,N,N,Y,N,15,15,3,9
Minuartia_rubella,,,K_110118,United-Kingdom,,,,,,N,Y,N,Y,N,20,20,4,7
Minuartia_rubella,,,K_115766,United-Kingdom,,,,,,N,N,N,Y,N,20,20,10,10
Minuartia_rubella,,,K_115766,United-Kingdom,,,,,,N,N,N,Y,N,21,21,10,10
Minuartia_sedoides,,,K_121312,United-Kingdom,,,,,,N,Y,N,Y,N,21,21,9,10
Minuartia_stricta,,,K_96757,United-Kingdom,,,,,,N,N,Y,Y,N,20,20,10,10
Minuartia_stricta,,,K_96757,United-Kingdom,,,,,,N,N,Y,Y,N,21,21,10,10
Minuartia_stricta,,,K_96757,United-Kingdom,,,,,,N,N,Y,Y,N,21,21,41,50
Minuartia_wiesneri,,,K_371335,Georgia,,,,,,N,N,N,Y,N,10,10,19,19
Minuartia_wiesneri,,,K_371335,Georgia,,,,,,N,N,N,Y,N,15,15,20,20
Minuartia_wiesneri,,,K_371335,Georgia,,,,,,N,N,N,Y,N,20,20,20,20
Myricaria_germanica,,,K_344089,Italy,,,,,,N,N,N,Y,Y,13.33333333,13.33333333,11,20
Myricaria_germanica,,,K_343406,Georgia,,,,,,N,N,N,Y,N,15,15,0,20
Myricaria_germanica,,,K_344089,Italy,,,,,,N,N,N,Y,N,15,15,8,20
Myricaria_germanica,,,K_343406,Georgia,,,,,,N,N,N,Y,N,20,20,0,20
Myricaria_germanica,,,K_344089,Italy,,,,,,N,N,N,Y,N,20,20,14,20
Noccaea_caerulescens,,,K_80835,United-Kingdom,,,,,,N,N,N,Y,N,21,21,15,19
Noccaea_caerulescens,,,K_80835,United-Kingdom,,,,,,Y,N,N,Y,N,21,21,10,10
Noccaea_caerulescens,,,B_DE-1322497,Germany,,,,,,N,N,N,Y,N,22,22,13,20
Onobrychis_montana,,,K_43876,Italy,,,,,,Y,N,N,Y,N,20,20,10,10
Onobrychis_montana,,,K_43614,Greece,,,,,,Y,N,N,Y,N,20,20,10,10
Onobrychis_montana,,,K_43876,Italy,,,,,,Y,N,N,Y,N,21,21,10,10
Onobrychis_montana,,,K_43876,Italy,,,,,,Y,N,N,Y,N,21,21,50,50
Onobrychis_montana,,,K_79125,Italy,,,,,,Y,N,N,Y,N,21,21,20,20
Onobrychis_montana,,,K_79125,Italy,,,,,,Y,N,N,Y,N,21,21,20,20
Onobrychis_montana,,,K_43614,Greece,,,,,,Y,N,N,Y,N,21,21,10,10
Onobrychis_montana,,,K_43614,Greece,,,,,,Y,N,N,Y,N,21,21,99,100
Oxytropis_campestris,,,K_22372,France,,,,,,Y,N,N,Y,N,20,20,20,20
Oxytropis_campestris,,,K_115939,United-Kingdom,,,,,,Y,N,N,Y,N,20,20,17,20
Oxytropis_campestris,,,K_115940,United-Kingdom,,,,,,Y,N,N,Y,N,20,20,20,20
Oxytropis_campestris,,,K_22372,France,,,,,,N,N,N,Y,N,21,21,16,20
Oxytropis_campestris,,,K_22372,France,,,,,,Y,N,N,Y,N,21,21,20,20
Oxytropis_campestris,,,K_22372,France,,,,,,N,N,N,Y,N,21,21,50,50
Oxytropis_campestris,,,K_115939,United-Kingdom,,,,,,Y,N,N,Y,N,21,21,20,20
Oxytropis_campestris,,,K_115940,United-Kingdom,,,,,,Y,N,N,Y,N,21,21,18,20
Oxytropis_campestris,,,B_FR-2589302,France,,,,,,N,N,N,Y,N,22,22,0,20
Oxytropis_halleri,,,K_116202,United-Kingdom,,,,,,Y,N,N,Y,Y,13.33333333,13.33333333,20,20
Oxytropis_halleri,,,K_99758,United-Kingdom,,,,,,Y,N,N,Y,Y,13.33333333,13.33333333,10,10
Oxytropis_halleri,,,K_10311,Switzerland,,,,,,Y,N,N,Y,N,15,15,20,20
Oxytropis_halleri,,,K_116198,United-Kingdom,,,,,,Y,N,N,Y,Y,15,15,20,20
Oxytropis_halleri,,,K_10311,Switzerland,,,,,,Y,N,N,Y,N,16,16,20,20
Oxytropis_halleri,,,K_10311,Switzerland,,,,,,Y,N,N,Y,N,16,16,47,50
Oxytropis_halleri,,,K_116198,United-Kingdom,,,,,,Y,N,N,Y,Y,16,16,10,10
Oxytropis_halleri,,,K_116202,United-Kingdom,,,,,,Y,N,N,Y,Y,16,16,20,20
Oxytropis_halleri,,,K_99758,United-Kingdom,,,,,,Y,N,N,Y,Y,16,16,20,20
Oxytropis_halleri,,,K_36108,Italy,,,,,,Y,N,N,Y,N,20,20,14,20
Oxytropis_halleri,,,K_36108,Italy,,,,,,Y,N,N,Y,N,20,20,14,20
Oxytropis_halleri,,,K_36108,Italy,,,,,,Y,N,N,Y,N,20,20,18,20
Oxytropis_halleri,,,K_102317,United-Kingdom,,,,,,Y,N,N,Y,N,20,20,9,10
Oxytropis_halleri,,,K_36108,Italy,,,,,,Y,N,N,Y,N,21,21,17,17
Oxytropis_halleri,,,K_36108,Italy,,,,,,Y,N,N,Y,N,21,21,99,100
Oxytropis_halleri,,,K_102317,United-Kingdom,,,,,,Y,N,N,Y,N,21,21,10,10
Oxytropis_halleri,,,B_IT-1451591,Italy,,,,,,N,N,N,Y,N,22,22,15,20
Oxytropis_lapponica,,,K_10333,Switzerland,,,,,,Y,N,N,Y,N,20,20,20,20
Oxytropis_lapponica,,,K_10333,Switzerland,,,,,,Y,N,N,Y,N,21,21,20,20
Oxytropis_lapponica,,,K_10333,Switzerland,,,,,,Y,N,N,Y,N,21,21,50,50
Papaver_alpinum&ernesti-mayeri,,,K_338422,Slovenia,,,,,,N,Y,N,Y,N,10,10,0,20
Papaver_alpinum&ernesti-mayeri,,,K_338422,Slovenia,,,,,,N,Y,N,Y,Y,15,15,19,20
Papaver_alpinum&ernesti-mayeri,,,K_338422,Slovenia,,,,,,N,Y,N,Y,N,20,20,20,20
Phleum_hirsutum,,,K_36418,Greece,,,,,,N,N,N,Y,Y,18.33333333,18.33333333,50,50
Phleum_hirsutum,,,K_7168,Italy,,,,,,N,N,N,Y,N,20,20,45,47
Phleum_hirsutum,,,K_7179,Italy,,,,,,N,N,N,Y,N,20,20,19,20
Phleum_hirsutum,,,K_36418,Greece,,,,,,N,N,N,Y,Y,21,21,47,48
Phleum_hirsutum,,,K_36418,Greece,,,,,,N,N,N,Y,Y,21,21,89,100
Phleum_hirsutum,,,K_7168,Italy,,,,,,N,N,N,Y,N,21,21,44,44
Phleum_hirsutum,,,K_7168,Italy,,,,,,N,N,N,Y,N,21,21,84,100
Phleum_hirsutum,,,K_7179,Italy,,,,,,N,N,N,Y,N,21,21,20,20
Phleum_hirsutum,,,K_7179,Italy,,,,,,N,N,N,Y,N,21,21,94,100
Phleum_subulatum,,,K_20611,Greece,,,,,,N,N,N,Y,N,20,20,50,50
Phleum_subulatum,,,K_30243,Greece,,,,,,N,N,N,Y,N,20,20,49,50
Phleum_subulatum,,,K_30726,Greece,,,,,,N,N,N,Y,N,20,20,20,20
Phleum_subulatum,,,K_20611,Greece,,,,,,N,N,N,Y,N,21,21,50,50
Phleum_subulatum,,,K_20611,Greece,,,,,,N,N,N,Y,N,21,21,86,100
Phleum_subulatum,,,K_30243,Greece,,,,,,N,N,N,Y,N,21,21,50,50
Phleum_subulatum,,,K_30243,Greece,,,,,,N,N,N,Y,N,21,21,92,100
Phleum_subulatum,,,K_30726,Greece,,,,,,N,N,N,Y,N,21,21,20,20
Phleum_subulatum,,,K_30726,Greece,,,,,,N,N,N,Y,N,21,21,20,20
Phleum_subulatum,,,K_30726,Greece,,,,,,N,N,N,Y,N,21,21,20,20
Physospermum_cornubiense,,,K_106946,United-Kingdom,,,,,,N,N,N,Y,N,5,5,9,10
Physospermum_cornubiense,,,K_191113,United-Kingdom,,,,,,N,N,N,Y,N,5,5,18,20
Physospermum_cornubiense,,,K_198101,United-Kingdom,,,,,,N,N,N,Y,N,5,5,19,20
Physospermum_cornubiense,,,K_198101,United-Kingdom,,,,,,N,N,N,Y,N,10,10,0,20
Physospermum_cornubiense,,,K_198101,United-Kingdom,,,,,,N,N,N,Y,N,15,15,0,20
Physospermum_cornubiense,,,K_198101,United-Kingdom,,,,,,N,N,N,Y,Y,15,15,0,20
Physospermum_cornubiense,,,K_106946,United-Kingdom,,,,,,N,N,Y,Y,N,16,16,5,5
Physospermum_cornubiense,,,K_198101,United-Kingdom,,,,,,N,N,N,Y,N,20,20,0,20
Physospermum_cornubiense,,,K_236539,United-Kingdom,,,,,,N,N,Y,Y,N,25,25,9,10
Phyteuma_hedraianthifolium,,,K_206846,Italy,,,,,,N,Y,N,Y,Y,18.33333333,18.33333333,18,20
Pilosella_peleteriana,,,K_28558,Russia,,,,,,N,N,N,Y,N,20,20,14,15
Pilosella_peleteriana,,,K_28558,Russia,,,,,,N,N,N,Y,N,21,21,13,20
Pilosella_peleteriana,,,K_28558,Russia,,,,,,N,N,N,Y,N,21,21,14,14
Pilosella_peleteriana,,,K_28558,Russia,,,,,,N,N,N,Y,N,21,21,100,100
Plantago_nivalis,,,K_41492,Spain,,,,,,N,N,N,Y,N,20,20,20,20
Plantago_nivalis,,,K_41492,Spain,,,,,,N,N,N,Y,N,21,21,9,10
Plantago_nivalis,,,K_41492,Spain,,,,,,N,N,N,Y,N,21,21,9,10
Plantago_nivalis,,,K_41492,Spain,,,,,,N,N,N,Y,N,21,21,8,10
Poa_glauca,,,K_130604,United-Kingdom,,,,,,N,N,N,Y,Y,15,15,10,10
Poa_remota,,,K_37013,Norway,,,,,,N,N,N,Y,Y,13.33333333,13.33333333,41,41
Poa_remota,,,K_44220,Norway,,,,,,Y,N,N,Y,Y,13.33333333,13.33333333,17,20
Poa_remota,,,K_44220,Norway,,,,,,N,N,N,Y,Y,13.33333333,13.33333333,27,38
Poa_remota,,,K_37013,Norway,,,,,,N,N,N,Y,Y,16,16,47,47
Poa_remota,,,K_37013,Norway,,,,,,N,N,N,Y,Y,16,16,83,94
Poa_remota,,,K_44220,Norway,,,,,,N,N,N,Y,Y,16,16,40,43
Poa_remota,,,K_44220,Norway,,,,,,N,N,N,Y,Y,16,16,88,100
Polemonium_caeruleum,,,K_206927,Italy,,,,,,N,N,N,Y,N,15,15,2,20
Polemonium_caeruleum,,,K_206927,Italy,,,,,,N,N,N,Y,Y,15,15,13,18
Polemonium_caeruleum,,,K_206927,Italy,,,,,,N,Y,N,Y,Y,15,15,14,19
Polemonium_caeruleum,,,K_206927,Italy,,,,,,N,KNO3,N,Y,Y,15,15,15,18
Polemonium_caeruleum,,,K_97422,United-Kingdom,,,,,,N,N,N,Y,Y,15,15,17,19
Polemonium_caeruleum,,,K_110185,United-Kingdom,,,,,,N,N,N,Y,N,16,16,0,8
Polemonium_caeruleum,,,K_97422,United-Kingdom,,,,,,N,N,N,Y,Y,16,16,17,20
Polemonium_caeruleum,,,K_206927,Italy,,,,,,N,N,N,Y,N,20,20,2,20
Polemonium_caeruleum,,,K_110185,United-Kingdom,,,,,,N,Y,Y,Y,N,20,20,7,7
Polemonium_caeruleum,,,K_110185,United-Kingdom,,,,,,N,N,N,Y,N,21,21,0,8
Polemonium_caeruleum,,,K_110185,United-Kingdom,,,,,,N,KNO3,N,Y,N,21,21,0,8
Polemonium_caeruleum,,,K_110185,United-Kingdom,,,,,,N,N,Y,Y,N,21,21,2,10
Polemonium_caeruleum,,,K_110185,United-Kingdom,,,,,,Y,N,Y,Y,N,21,21,3,10
Polemonium_caeruleum,,,K_206927,Italy,,,,,,N,N,N,Y,N,25,25,0,20
Polemonium_caeruleum,,,K_110185,United-Kingdom,,,,,,N,N,N,Y,N,26,26,0,8
Polemonium_caeruleum,,,K_110185,United-Kingdom,,,,,,N,N,N,Y,Y,26,26,0,8
Potamogeton_alpinus,,,K_139261,United-Kingdom,,,,,,N,N,N,Y,N,21,21,8,9
Potentilla_crantzii,,,K_121275,United-Kingdom,,,,,,N,N,N,Y,N,15,15,7,8
Potentilla_crantzii,,,K_121275,United-Kingdom,,,,,,N,N,N,Y,N,20,20,3,9
Potentilla_crantzii,,,K_121275,United-Kingdom,,,,,,N,N,Y,Y,N,20,20,6,9
Potentilla_crantzii,,,K_121275,United-Kingdom,,,,,,N,N,N,Y,N,20,20,7,9
Potentilla_crantzii,,,K_121275,United-Kingdom,,,,,,N,N,N,Y,N,25,25,5,9
Primula_algida,,,K_343750,Georgia,,,,,,N,Y,N,Y,Y,13.33333333,13.33333333,19,19
Primula_algida,,,K_343750,Georgia,,,,,,N,Y,N,Y,N,20,20,20,20
Primula_auriculata,,,K_281447,Georgia,,,,,,N,N,N,Y,Y,13.33333333,13.33333333,0,18
Primula_auriculata,,,K_281447,Georgia,,,,,,N,N,Y,Y,Y,13.33333333,13.33333333,13,18
Primula_auriculata,,,K_281447,Georgia,,,,,,N,Y,N,Y,Y,13.33333333,13.33333333,18,18
Primula_auriculata,,,K_281447,Georgia,,,,,,N,N,N,Y,N,20,20,13,18
Primula_daonensis,,,K_186737,Italy,,,,,,N,N,Y,Y,N,15,15,0,20
Primula_daonensis,,,K_186737,Italy,,,,,,N,Y,Y,Y,N,15,15,10,13
Primula_daonensis,,,K_186737,Italy,,,,,,N,N,N,Y,N,20,20,0,19
Primula_daonensis,,,K_186737,Italy,,,,,,N,N,N,Y,N,25,25,0,19
Pulsatilla_violacea,,,K_341893,Georgia,,,,,,N,N,N,Y,N,20,20,7,9
Pulsatilla_violacea,,,K_341893,Georgia,,,,,,N,N,Y,Y,N,20,20,8,9
Ranunculus_serpens,,,BBGK_99_1211,Bulgaria,,,,,,N,N,N,Y,N,21,21,35,50
Ranunculus_serpens,,,B_IT-3016301,Italy,,,,,,N,N,N,Y,N,22,22,12,20
Rhinanthus_alectorolophus,,,K_175717,Belgium,,,,,,N,N,N,Y,N,5,5,15,19
Rhinanthus_alectorolophus,,,K_175717,Belgium,,,,,,N,N,N,Y,N,10,10,0,20
Rhinanthus_alectorolophus,,,K_175717,Belgium,,,,,,N,N,N,Y,N,15,15,0,20
Rhinanthus_angustifolius,,,K_92494,United-Kingdom,,,,,,N,N,N,Y,N,5,5,15,20
Rhinanthus_angustifolius,,,K_110370,United-Kingdom,,,,,,N,N,N,Y,N,6,6,2,10
Rhinanthus_angustifolius,,,K_97053,United-Kingdom,,,,,,N,Y,Y,Y,N,10,10,20,20
Rhinanthus_angustifolius,,,K_97053,United-Kingdom,,,,,,N,Y,Y,Y,N,10,10,16,20
Rhinanthus_angustifolius,,,K_97053,United-Kingdom,,,,,,N,Y,Y,Y,N,11,11,16,20
Rhinanthus_angustifolius,,,K_92494,United-Kingdom,,,,,,N,N,Y,Y,N,21,21,15,20
Rhodiola_rosea,,,K_138183,United-Kingdom,,,,,,N,N,N,Y,Y,15,15,1,20
Rhodiola_rosea,,,K_138183,United-Kingdom,,,,,,N,Y,N,Y,Y,15,15,19,20
Rhodiola_rosea,,,K_128919,United-Kingdom,,,,,,N,N,N,Y,Y,16,16,8,9
Rhodiola_rosea,,,K_130198,United-Kingdom,,,,,,N,N,N,Y,Y,16,16,1,9
Rhodiola_rosea,,,K_130198,United-Kingdom,,,,,,N,N,Y,Y,N,16,16,1,9
Rhodiola_rosea,,,K_130198,United-Kingdom,,,,,,N,N,Y,Y,Y,16,16,1,10
Rhodiola_rosea,,,K_130198,United-Kingdom,,,,,,N,N,N,Y,N,16,16,5,10
Rhodiola_rosea,,,K_130198,United-Kingdom,,,,,,N,Y,N,Y,N,16,16,10,10
